No	x	y	z	Rx	Ry	Rz
3093	0 2.76667 8.3 180 0 0
3094	0 3.32 8.3 180 0 0
3095	0 3.87333 8.3 180 0 0
3096	0 4.42667 8.3 180 0 0
3097	0 4.98 8.3 180 0 0
3098	0 5.53333 8.3 180 0 0
3099	0 6.08667 8.3 180 0 0
3100	0 6.64 8.3 180 0 0
3101	0 7.19333 8.3 180 0 0
3102	0 7.74667 8.3 180 0 0
3103	0.553333 -7.74667 8.3 180 0 0
3104	0.553333 -7.19333 8.3 180 0 0
3105	0.553333 -6.64 8.3 180 0 0
3106	0.553333 -6.08667 8.3 180 0 0
3107	0.553333 -5.53333 8.3 180 0 0
3108	0.553333 -4.98 8.3 180 0 0
3109	0.553333 -4.42667 8.3 180 0 0
3110	0.553333 -3.87333 8.3 180 0 0
3111	0.553333 -3.32 8.3 180 0 0
3112	0.553333 -2.76667 8.3 180 0 0
3113	0.553333 -2.21333 8.3 180 0 0
3114	0.553333 -1.66 8.3 180 0 0
3115	0.553333 -1.10667 8.3 180 0 0
3116	0.553333 -0.553333 8.3 180 0 0
3117	0.553333 0 8.3 180 0 0
3118	0.553333 0.553333 8.3 180 0 0
3119	0.553333 1.10667 8.3 180 0 0
3120	0.553333 1.66 8.3 180 0 0
3121	0.553333 2.21333 8.3 180 0 0
3122	0.553333 2.76667 8.3 180 0 0
3123	0.553333 3.32 8.3 180 0 0
3124	0.553333 3.87333 8.3 180 0 0
3125	0.553333 4.42667 8.3 180 0 0
3126	0.553333 4.98 8.3 180 0 0
3127	0.553333 5.53333 8.3 180 0 0
3128	0.553333 6.08667 8.3 180 0 0
3129	0.553333 6.64 8.3 180 0 0
3130	0.553333 7.19333 8.3 180 0 0
3131	0.553333 7.74667 8.3 180 0 0
3132	1.10667 -7.74667 8.3 180 0 0
3133	1.10667 -7.19333 8.3 180 0 0
3134	1.10667 -6.64 8.3 180 0 0
3135	1.10667 -6.08667 8.3 180 0 0
3136	1.10667 -5.53333 8.3 180 0 0
3137	1.10667 -4.98 8.3 180 0 0
3138	1.10667 -4.42667 8.3 180 0 0
3139	1.10667 -3.87333 8.3 180 0 0
3140	1.10667 -3.32 8.3 180 0 0
3141	1.10667 -2.76667 8.3 180 0 0
3142	1.10667 -2.21333 8.3 180 0 0
3143	1.10667 -1.66 8.3 180 0 0
3144	1.10667 -1.10667 8.3 180 0 0
3145	1.10667 -0.553333 8.3 180 0 0
3146	1.10667 0 8.3 180 0 0
3147	1.10667 0.553333 8.3 180 0 0
3148	1.10667 1.10667 8.3 180 0 0
3149	1.10667 1.66 8.3 180 0 0
3150	1.10667 2.21333 8.3 180 0 0
3151	1.10667 2.76667 8.3 180 0 0
3152	1.10667 3.32 8.3 180 0 0
3153	1.10667 3.87333 8.3 180 0 0
3154	1.10667 4.42667 8.3 180 0 0
3155	1.10667 4.98 8.3 180 0 0
3156	1.10667 5.53333 8.3 180 0 0
3157	1.10667 6.08667 8.3 180 0 0
3158	1.10667 6.64 8.3 180 0 0
3159	1.10667 7.19333 8.3 180 0 0
3160	1.10667 7.74667 8.3 180 0 0
3161	1.66 -7.74667 8.3 180 0 0
3162	1.66 -7.19333 8.3 180 0 0
3163	1.66 -6.64 8.3 180 0 0
3164	1.66 -6.08667 8.3 180 0 0
3165	1.66 -5.53333 8.3 180 0 0
3166	1.66 -4.98 8.3 180 0 0
3167	1.66 -4.42667 8.3 180 0 0
3168	1.66 -3.87333 8.3 180 0 0
3169	1.66 -3.32 8.3 180 0 0
3170	1.66 -2.76667 8.3 180 0 0
3171	1.66 -2.21333 8.3 180 0 0
3172	1.66 -1.66 8.3 180 0 0
3173	1.66 -1.10667 8.3 180 0 0
3174	1.66 -0.553333 8.3 180 0 0
3175	1.66 0 8.3 180 0 0
3176	1.66 0.553333 8.3 180 0 0
3177	1.66 1.10667 8.3 180 0 0
3178	1.66 1.66 8.3 180 0 0
3179	1.66 2.21333 8.3 180 0 0
3180	1.66 2.76667 8.3 180 0 0
3181	1.66 3.32 8.3 180 0 0
3182	1.66 3.87333 8.3 180 0 0
3183	1.66 4.42667 8.3 180 0 0
3184	1.66 4.98 8.3 180 0 0
3185	1.66 5.53333 8.3 180 0 0
3186	1.66 6.08667 8.3 180 0 0
3187	1.66 6.64 8.3 180 0 0
3188	1.66 7.19333 8.3 180 0 0
3189	1.66 7.74667 8.3 180 0 0
3190	2.21333 -7.19333 8.3 180 0 0
3191	2.21333 -6.64 8.3 180 0 0
3192	2.21333 -6.08667 8.3 180 0 0
3193	2.21333 -5.53333 8.3 180 0 0
3194	2.21333 -4.98 8.3 180 0 0
3195	2.21333 -4.42667 8.3 180 0 0
3196	2.21333 -3.87333 8.3 180 0 0
3197	2.21333 -3.32 8.3 180 0 0
3198	2.21333 -2.76667 8.3 180 0 0
3199	2.21333 -2.21333 8.3 180 0 0
3200	2.21333 -1.66 8.3 180 0 0
3201	2.21333 -1.10667 8.3 180 0 0
3202	2.21333 -0.553333 8.3 180 0 0
3203	2.21333 0 8.3 180 0 0
3204	2.21333 0.553333 8.3 180 0 0
3205	2.21333 1.10667 8.3 180 0 0
3206	2.21333 1.66 8.3 180 0 0
3207	2.21333 2.21333 8.3 180 0 0
3208	2.21333 2.76667 8.3 180 0 0
3209	2.21333 3.32 8.3 180 0 0
3210	2.21333 3.87333 8.3 180 0 0
3211	2.21333 4.42667 8.3 180 0 0
3212	2.21333 4.98 8.3 180 0 0
3213	2.21333 5.53333 8.3 180 0 0
3214	2.21333 6.08667 8.3 180 0 0
3215	2.21333 6.64 8.3 180 0 0
3216	2.21333 7.19333 8.3 180 0 0
3217	2.76667 -7.19333 8.3 180 0 0
3218	2.76667 -6.64 8.3 180 0 0
3219	2.76667 -6.08667 8.3 180 0 0
3220	2.76667 -5.53333 8.3 180 0 0
3221	2.76667 -4.98 8.3 180 0 0
3222	2.76667 -4.42667 8.3 180 0 0
3223	2.76667 -3.87333 8.3 180 0 0
3224	2.76667 -3.32 8.3 180 0 0
3225	2.76667 -2.76667 8.3 180 0 0
3226	2.76667 -2.21333 8.3 180 0 0
3227	2.76667 -1.66 8.3 180 0 0
3228	2.76667 -1.10667 8.3 180 0 0
3229	2.76667 -0.553333 8.3 180 0 0
3230	2.76667 0 8.3 180 0 0
3231	2.76667 0.553333 8.3 180 0 0
3232	2.76667 1.10667 8.3 180 0 0
3233	2.76667 1.66 8.3 180 0 0
3234	2.76667 2.21333 8.3 180 0 0
3235	2.76667 2.76667 8.3 180 0 0
3236	2.76667 3.32 8.3 180 0 0
3237	2.76667 3.87333 8.3 180 0 0
3238	2.76667 4.42667 8.3 180 0 0
3239	2.76667 4.98 8.3 180 0 0
3240	2.76667 5.53333 8.3 180 0 0
3241	2.76667 6.08667 8.3 180 0 0
3242	2.76667 6.64 8.3 180 0 0
3243	2.76667 7.19333 8.3 180 0 0
3244	3.32 -7.19333 8.3 180 0 0
3245	3.32 -6.64 8.3 180 0 0
3246	3.32 -6.08667 8.3 180 0 0
3247	3.32 -5.53333 8.3 180 0 0
3248	3.32 -4.98 8.3 180 0 0
3249	3.32 -4.42667 8.3 180 0 0
3250	3.32 -3.87333 8.3 180 0 0
3251	3.32 -3.32 8.3 180 0 0
3252	3.32 -2.76667 8.3 180 0 0
3253	3.32 -2.21333 8.3 180 0 0
3254	3.32 -1.66 8.3 180 0 0
3255	3.32 -1.10667 8.3 180 0 0
3256	3.32 -0.553333 8.3 180 0 0
3257	3.32 0 8.3 180 0 0
3258	3.32 0.553333 8.3 180 0 0
3259	3.32 1.10667 8.3 180 0 0
3260	3.32 1.66 8.3 180 0 0
3261	3.32 2.21333 8.3 180 0 0
3262	3.32 2.76667 8.3 180 0 0
3263	3.32 3.32 8.3 180 0 0
3264	3.32 3.87333 8.3 180 0 0
3265	3.32 4.42667 8.3 180 0 0
3266	3.32 4.98 8.3 180 0 0
3267	3.32 5.53333 8.3 180 0 0
3268	3.32 6.08667 8.3 180 0 0
3269	3.32 6.64 8.3 180 0 0
3270	3.32 7.19333 8.3 180 0 0
3271	3.87333 -6.64 8.3 180 0 0
3272	3.87333 -6.08667 8.3 180 0 0
3273	3.87333 -5.53333 8.3 180 0 0
3274	3.87333 -4.98 8.3 180 0 0
3275	3.87333 -4.42667 8.3 180 0 0
3276	3.87333 -3.87333 8.3 180 0 0
3277	3.87333 -3.32 8.3 180 0 0
3278	3.87333 -2.76667 8.3 180 0 0
3279	3.87333 -2.21333 8.3 180 0 0
3280	3.87333 -1.66 8.3 180 0 0
3281	3.87333 -1.10667 8.3 180 0 0
3282	3.87333 -0.553333 8.3 180 0 0
3283	3.87333 0 8.3 180 0 0
3284	3.87333 0.553333 8.3 180 0 0
3285	3.87333 1.10667 8.3 180 0 0
3286	3.87333 1.66 8.3 180 0 0
3287	3.87333 2.21333 8.3 180 0 0
3288	3.87333 2.76667 8.3 180 0 0
3289	3.87333 3.32 8.3 180 0 0
3290	3.87333 3.87333 8.3 180 0 0
3291	3.87333 4.42667 8.3 180 0 0
3292	3.87333 4.98 8.3 180 0 0
3293	3.87333 5.53333 8.3 180 0 0
3294	3.87333 6.08667 8.3 180 0 0
3295	3.87333 6.64 8.3 180 0 0
3296	4.42667 -6.64 8.3 180 0 0
3297	4.42667 -6.08667 8.3 180 0 0
3298	4.42667 -5.53333 8.3 180 0 0
3299	4.42667 -4.98 8.3 180 0 0
3300	4.42667 -4.42667 8.3 180 0 0
3301	4.42667 -3.87333 8.3 180 0 0
3302	4.42667 -3.32 8.3 180 0 0
3303	4.42667 -2.76667 8.3 180 0 0
3304	4.42667 -2.21333 8.3 180 0 0
3305	4.42667 -1.66 8.3 180 0 0
3306	4.42667 -1.10667 8.3 180 0 0
3307	4.42667 -0.553333 8.3 180 0 0
3308	4.42667 0 8.3 180 0 0
3309	4.42667 0.553333 8.3 180 0 0
3310	4.42667 1.10667 8.3 180 0 0
3311	4.42667 1.66 8.3 180 0 0
3312	4.42667 2.21333 8.3 180 0 0
3313	4.42667 2.76667 8.3 180 0 0
3314	4.42667 3.32 8.3 180 0 0
3315	4.42667 3.87333 8.3 180 0 0
3316	4.42667 4.42667 8.3 180 0 0
3317	4.42667 4.98 8.3 180 0 0
3318	4.42667 5.53333 8.3 180 0 0
3319	4.42667 6.08667 8.3 180 0 0
3320	4.42667 6.64 8.3 180 0 0
3321	4.98 -6.08667 8.3 180 0 0
3322	4.98 -5.53333 8.3 180 0 0
3323	4.98 -4.98 8.3 180 0 0
3324	4.98 -4.42667 8.3 180 0 0
3325	4.98 -3.87333 8.3 180 0 0
3326	4.98 -3.32 8.3 180 0 0
3327	4.98 -2.76667 8.3 180 0 0
3328	4.98 -2.21333 8.3 180 0 0
3329	4.98 -1.66 8.3 180 0 0
3330	4.98 -1.10667 8.3 180 0 0
3331	4.98 -0.553333 8.3 180 0 0
3332	4.98 0 8.3 180 0 0
3333	4.98 0.553333 8.3 180 0 0
3334	4.98 1.10667 8.3 180 0 0
3335	4.98 1.66 8.3 180 0 0
3336	4.98 2.21333 8.3 180 0 0
3337	4.98 2.76667 8.3 180 0 0
3338	4.98 3.32 8.3 180 0 0
3339	4.98 3.87333 8.3 180 0 0
3340	4.98 4.42667 8.3 180 0 0
3341	4.98 4.98 8.3 180 0 0
3342	4.98 5.53333 8.3 180 0 0
3343	4.98 6.08667 8.3 180 0 0
3344	5.53333 -5.53333 8.3 180 0 0
3345	5.53333 -4.98 8.3 180 0 0
3346	5.53333 -4.42667 8.3 180 0 0
3347	5.53333 -3.87333 8.3 180 0 0
3348	5.53333 -3.32 8.3 180 0 0
3349	5.53333 -2.76667 8.3 180 0 0
3350	5.53333 -2.21333 8.3 180 0 0
3351	5.53333 -1.66 8.3 180 0 0
3352	5.53333 -1.10667 8.3 180 0 0
3353	5.53333 -0.553333 8.3 180 0 0
3354	5.53333 0 8.3 180 0 0
3355	5.53333 0.553333 8.3 180 0 0
3356	5.53333 1.10667 8.3 180 0 0
3357	5.53333 1.66 8.3 180 0 0
3358	5.53333 2.21333 8.3 180 0 0
3359	5.53333 2.76667 8.3 180 0 0
3360	5.53333 3.32 8.3 180 0 0
3361	5.53333 3.87333 8.3 180 0 0
3362	5.53333 4.42667 8.3 180 0 0
3363	5.53333 4.98 8.3 180 0 0
3364	5.53333 5.53333 8.3 180 0 0
3365	6.08667 -4.98 8.3 180 0 0
3366	6.08667 -4.42667 8.3 180 0 0
3367	6.08667 -3.87333 8.3 180 0 0
3368	6.08667 -3.32 8.3 180 0 0
3369	6.08667 -2.76667 8.3 180 0 0
3370	6.08667 -2.21333 8.3 180 0 0
3371	6.08667 -1.66 8.3 180 0 0
3372	6.08667 -1.10667 8.3 180 0 0
3373	6.08667 -0.553333 8.3 180 0 0
3374	6.08667 0 8.3 180 0 0
3375	6.08667 0.553333 8.3 180 0 0
3376	6.08667 1.10667 8.3 180 0 0
3377	6.08667 1.66 8.3 180 0 0
3378	6.08667 2.21333 8.3 180 0 0
3379	6.08667 2.76667 8.3 180 0 0
3380	6.08667 3.32 8.3 180 0 0
3381	6.08667 3.87333 8.3 180 0 0
3382	6.08667 4.42667 8.3 180 0 0
3383	6.08667 4.98 8.3 180 0 0
3384	6.64 -4.42667 8.3 180 0 0
3385	6.64 -3.87333 8.3 180 0 0
3386	6.64 -3.32 8.3 180 0 0
3387	6.64 -2.76667 8.3 180 0 0
3388	6.64 -2.21333 8.3 180 0 0
3389	6.64 -1.66 8.3 180 0 0
3390	6.64 -1.10667 8.3 180 0 0
3391	6.64 -0.553333 8.3 180 0 0
3392	6.64 0 8.3 180 0 0
3393	6.64 0.553333 8.3 180 0 0
3394	6.64 1.10667 8.3 180 0 0
3395	6.64 1.66 8.3 180 0 0
3396	6.64 2.21333 8.3 180 0 0
3397	6.64 2.76667 8.3 180 0 0
3398	6.64 3.32 8.3 180 0 0
3399	6.64 3.87333 8.3 180 0 0
3400	6.64 4.42667 8.3 180 0 0
3401	7.19333 -3.32 8.3 180 0 0
3402	7.19333 -2.76667 8.3 180 0 0
3403	7.19333 -2.21333 8.3 180 0 0
3404	7.19333 -1.66 8.3 180 0 0
3405	7.19333 -1.10667 8.3 180 0 0
3406	7.19333 -0.553333 8.3 180 0 0
3407	7.19333 0 8.3 180 0 0
3408	7.19333 0.553333 8.3 180 0 0
3409	7.19333 1.10667 8.3 180 0 0
3410	7.19333 1.66 8.3 180 0 0
3411	7.19333 2.21333 8.3 180 0 0
3412	7.19333 2.76667 8.3 180 0 0
3413	7.19333 3.32 8.3 180 0 0
3414	7.74667 -1.66 8.3 180 0 0
3415	7.74667 -1.10667 8.3 180 0 0
3416	7.74667 -0.553333 8.3 180 0 0
3417	7.74667 0 8.3 180 0 0
3418	7.74667 0.553333 8.3 180 0 0
3419	7.74667 1.10667 8.3 180 0 0
3420	7.74667 1.66 8.3 180 0 0
3421	-7.74667 -1.66 -8.3 0 0 0
3422	-7.74667 -1.10667 -8.3 0 0 0
3423	-7.74667 -0.553333 -8.3 0 0 0
3424	-7.74667 0 -8.3 0 0 0
3425	-7.74667 0.553333 -8.3 0 0 0
3426	-7.74667 1.10667 -8.3 0 0 0
3427	-7.74667 1.66 -8.3 0 0 0
3428	-7.19333 -3.32 -8.3 0 0 0
3429	-7.19333 -2.76667 -8.3 0 0 0
3430	-7.19333 -2.21333 -8.3 0 0 0
3431	-7.19333 -1.66 -8.3 0 0 0
3432	-7.19333 -1.10667 -8.3 0 0 0
3433	-7.19333 -0.553333 -8.3 0 0 0
3434	-7.19333 0 -8.3 0 0 0
3435	-7.19333 0.553333 -8.3 0 0 0
3436	-7.19333 1.10667 -8.3 0 0 0
3437	-7.19333 1.66 -8.3 0 0 0
3438	-7.19333 2.21333 -8.3 0 0 0
3439	-7.19333 2.76667 -8.3 0 0 0
3440	-7.19333 3.32 -8.3 0 0 0
3441	-6.64 -4.42667 -8.3 0 0 0
3442	-6.64 -3.87333 -8.3 0 0 0
3443	-6.64 -3.32 -8.3 0 0 0
3444	-6.64 -2.76667 -8.3 0 0 0
3445	-6.64 -2.21333 -8.3 0 0 0
3446	-6.64 -1.66 -8.3 0 0 0
3447	-6.64 -1.10667 -8.3 0 0 0
3448	-6.64 -0.553333 -8.3 0 0 0
3449	-6.64 0 -8.3 0 0 0
3450	-6.64 0.553333 -8.3 0 0 0
3451	-6.64 1.10667 -8.3 0 0 0
3452	-6.64 1.66 -8.3 0 0 0
3453	-6.64 2.21333 -8.3 0 0 0
3454	-6.64 2.76667 -8.3 0 0 0
3455	-6.64 3.32 -8.3 0 0 0
3456	-6.64 3.87333 -8.3 0 0 0
3457	-6.64 4.42667 -8.3 0 0 0
3458	-6.08667 -4.98 -8.3 0 0 0
3459	-6.08667 -4.42667 -8.3 0 0 0
3460	-6.08667 -3.87333 -8.3 0 0 0
3461	-6.08667 -3.32 -8.3 0 0 0
3462	-6.08667 -2.76667 -8.3 0 0 0
3463	-6.08667 -2.21333 -8.3 0 0 0
3464	-6.08667 -1.66 -8.3 0 0 0
3465	-6.08667 -1.10667 -8.3 0 0 0
3466	-6.08667 -0.553333 -8.3 0 0 0
3467	-6.08667 0 -8.3 0 0 0
3468	-6.08667 0.553333 -8.3 0 0 0
3469	-6.08667 1.10667 -8.3 0 0 0
3470	-6.08667 1.66 -8.3 0 0 0
3471	-6.08667 2.21333 -8.3 0 0 0
3472	-6.08667 2.76667 -8.3 0 0 0
3473	-6.08667 3.32 -8.3 0 0 0
3474	-6.08667 3.87333 -8.3 0 0 0
3475	-6.08667 4.42667 -8.3 0 0 0
3476	-6.08667 4.98 -8.3 0 0 0
3477	-5.53333 -5.53333 -8.3 0 0 0
3478	-5.53333 -4.98 -8.3 0 0 0
3479	-5.53333 -4.42667 -8.3 0 0 0
3480	-5.53333 -3.87333 -8.3 0 0 0
3481	-5.53333 -3.32 -8.3 0 0 0
3482	-5.53333 -2.76667 -8.3 0 0 0
3483	-5.53333 -2.21333 -8.3 0 0 0
3484	-5.53333 -1.66 -8.3 0 0 0
3485	-5.53333 -1.10667 -8.3 0 0 0
3486	-5.53333 -0.553333 -8.3 0 0 0
3487	-5.53333 0 -8.3 0 0 0
3488	-5.53333 0.553333 -8.3 0 0 0
3489	-5.53333 1.10667 -8.3 0 0 0
3490	-5.53333 1.66 -8.3 0 0 0
3491	-5.53333 2.21333 -8.3 0 0 0
3492	-5.53333 2.76667 -8.3 0 0 0
3493	-5.53333 3.32 -8.3 0 0 0
3494	-5.53333 3.87333 -8.3 0 0 0
3495	-5.53333 4.42667 -8.3 0 0 0
3496	-5.53333 4.98 -8.3 0 0 0
3497	-5.53333 5.53333 -8.3 0 0 0
3498	-4.98 -6.08667 -8.3 0 0 0
3499	-4.98 -5.53333 -8.3 0 0 0
3500	-4.98 -4.98 -8.3 0 0 0
3501	-4.98 -4.42667 -8.3 0 0 0
3502	-4.98 -3.87333 -8.3 0 0 0
3503	-4.98 -3.32 -8.3 0 0 0
3504	-4.98 -2.76667 -8.3 0 0 0
3505	-4.98 -2.21333 -8.3 0 0 0
3506	-4.98 -1.66 -8.3 0 0 0
3507	-4.98 -1.10667 -8.3 0 0 0
3508	-4.98 -0.553333 -8.3 0 0 0
3509	-4.98 0 -8.3 0 0 0
3510	-4.98 0.553333 -8.3 0 0 0
3511	-4.98 1.10667 -8.3 0 0 0
3512	-4.98 1.66 -8.3 0 0 0
3513	-4.98 2.21333 -8.3 0 0 0
3514	-4.98 2.76667 -8.3 0 0 0
3515	-4.98 3.32 -8.3 0 0 0
3516	-4.98 3.87333 -8.3 0 0 0
3517	-4.98 4.42667 -8.3 0 0 0
3518	-4.98 4.98 -8.3 0 0 0
3519	-4.98 5.53333 -8.3 0 0 0
3520	-4.98 6.08667 -8.3 0 0 0
3521	-4.42667 -6.64 -8.3 0 0 0
3522	-4.42667 -6.08667 -8.3 0 0 0
3523	-4.42667 -5.53333 -8.3 0 0 0
3524	-4.42667 -4.98 -8.3 0 0 0
3525	-4.42667 -4.42667 -8.3 0 0 0
3526	-4.42667 -3.87333 -8.3 0 0 0
3527	-4.42667 -3.32 -8.3 0 0 0
3528	-4.42667 -2.76667 -8.3 0 0 0
3529	-4.42667 -2.21333 -8.3 0 0 0
3530	-4.42667 -1.66 -8.3 0 0 0
3531	-4.42667 -1.10667 -8.3 0 0 0
3532	-4.42667 -0.553333 -8.3 0 0 0
3533	-4.42667 0 -8.3 0 0 0
3534	-4.42667 0.553333 -8.3 0 0 0
3535	-4.42667 1.10667 -8.3 0 0 0
3536	-4.42667 1.66 -8.3 0 0 0
3537	-4.42667 2.21333 -8.3 0 0 0
3538	-4.42667 2.76667 -8.3 0 0 0
3539	-4.42667 3.32 -8.3 0 0 0
3540	-4.42667 3.87333 -8.3 0 0 0
3541	-4.42667 4.42667 -8.3 0 0 0
3542	-4.42667 4.98 -8.3 0 0 0
3543	-4.42667 5.53333 -8.3 0 0 0
3544	-4.42667 6.08667 -8.3 0 0 0
3545	-4.42667 6.64 -8.3 0 0 0
3546	-3.87333 -6.64 -8.3 0 0 0
3547	-3.87333 -6.08667 -8.3 0 0 0
3548	-3.87333 -5.53333 -8.3 0 0 0
3549	-3.87333 -4.98 -8.3 0 0 0
3550	-3.87333 -4.42667 -8.3 0 0 0
3551	-3.87333 -3.87333 -8.3 0 0 0
3552	-3.87333 -3.32 -8.3 0 0 0
3553	-3.87333 -2.76667 -8.3 0 0 0
3554	-3.87333 -2.21333 -8.3 0 0 0
3555	-3.87333 -1.66 -8.3 0 0 0
3556	-3.87333 -1.10667 -8.3 0 0 0
3557	-3.87333 -0.553333 -8.3 0 0 0
3558	-3.87333 0 -8.3 0 0 0
3559	-3.87333 0.553333 -8.3 0 0 0
3560	-3.87333 1.10667 -8.3 0 0 0
3561	-3.87333 1.66 -8.3 0 0 0
3562	-3.87333 2.21333 -8.3 0 0 0
3563	-3.87333 2.76667 -8.3 0 0 0
3564	-3.87333 3.32 -8.3 0 0 0
3565	-3.87333 3.87333 -8.3 0 0 0
3566	-3.87333 4.42667 -8.3 0 0 0
3567	-3.87333 4.98 -8.3 0 0 0
3568	-3.87333 5.53333 -8.3 0 0 0
3569	-3.87333 6.08667 -8.3 0 0 0
3570	-3.87333 6.64 -8.3 0 0 0
3571	-3.32 -7.19333 -8.3 0 0 0
3572	-3.32 -6.64 -8.3 0 0 0
3573	-3.32 -6.08667 -8.3 0 0 0
3574	-3.32 -5.53333 -8.3 0 0 0
3575	-3.32 -4.98 -8.3 0 0 0
3576	-3.32 -4.42667 -8.3 0 0 0
3577	-3.32 -3.87333 -8.3 0 0 0
3578	-3.32 -3.32 -8.3 0 0 0
3579	-3.32 -2.76667 -8.3 0 0 0
3580	-3.32 -2.21333 -8.3 0 0 0
3581	-3.32 -1.66 -8.3 0 0 0
3582	-3.32 -1.10667 -8.3 0 0 0
3583	-3.32 -0.553333 -8.3 0 0 0
3584	-3.32 0 -8.3 0 0 0
3585	-3.32 0.553333 -8.3 0 0 0
3586	-3.32 1.10667 -8.3 0 0 0
3587	-3.32 1.66 -8.3 0 0 0
3588	-3.32 2.21333 -8.3 0 0 0
3589	-3.32 2.76667 -8.3 0 0 0
3590	-3.32 3.32 -8.3 0 0 0
3591	-3.32 3.87333 -8.3 0 0 0
3592	-3.32 4.42667 -8.3 0 0 0
3593	-3.32 4.98 -8.3 0 0 0
3594	-3.32 5.53333 -8.3 0 0 0
3595	-3.32 6.08667 -8.3 0 0 0
3596	-3.32 6.64 -8.3 0 0 0
3597	-3.32 7.19333 -8.3 0 0 0
3598	-2.76667 -7.19333 -8.3 0 0 0
3599	-2.76667 -6.64 -8.3 0 0 0
3600	-2.76667 -6.08667 -8.3 0 0 0
3601	-2.76667 -5.53333 -8.3 0 0 0
3602	-2.76667 -4.98 -8.3 0 0 0
3603	-2.76667 -4.42667 -8.3 0 0 0
3604	-2.76667 -3.87333 -8.3 0 0 0
3605	-2.76667 -3.32 -8.3 0 0 0
3606	-2.76667 -2.76667 -8.3 0 0 0
3607	-2.76667 -2.21333 -8.3 0 0 0
3608	-2.76667 -1.66 -8.3 0 0 0
3609	-2.76667 -1.10667 -8.3 0 0 0
3610	-2.76667 -0.553333 -8.3 0 0 0
3611	-2.76667 0 -8.3 0 0 0
3612	-2.76667 0.553333 -8.3 0 0 0
3613	-2.76667 1.10667 -8.3 0 0 0
3614	-2.76667 1.66 -8.3 0 0 0
3615	-2.76667 2.21333 -8.3 0 0 0
3616	-2.76667 2.76667 -8.3 0 0 0
3617	-2.76667 3.32 -8.3 0 0 0
3618	-2.76667 3.87333 -8.3 0 0 0
3619	-2.76667 4.42667 -8.3 0 0 0
3620	-2.76667 4.98 -8.3 0 0 0
3621	-2.76667 5.53333 -8.3 0 0 0
3622	-2.76667 6.08667 -8.3 0 0 0
3623	-2.76667 6.64 -8.3 0 0 0
3624	-2.76667 7.19333 -8.3 0 0 0
3625	-2.21333 -7.19333 -8.3 0 0 0
3626	-2.21333 -6.64 -8.3 0 0 0
3627	-2.21333 -6.08667 -8.3 0 0 0
3628	-2.21333 -5.53333 -8.3 0 0 0
3629	-2.21333 -4.98 -8.3 0 0 0
3630	-2.21333 -4.42667 -8.3 0 0 0
3631	-2.21333 -3.87333 -8.3 0 0 0
3632	-2.21333 -3.32 -8.3 0 0 0
3633	-2.21333 -2.76667 -8.3 0 0 0
3634	-2.21333 -2.21333 -8.3 0 0 0
3635	-2.21333 -1.66 -8.3 0 0 0
3636	-2.21333 -1.10667 -8.3 0 0 0
3637	-2.21333 -0.553333 -8.3 0 0 0
3638	-2.21333 0 -8.3 0 0 0
3639	-2.21333 0.553333 -8.3 0 0 0
3640	-2.21333 1.10667 -8.3 0 0 0
3641	-2.21333 1.66 -8.3 0 0 0
3642	-2.21333 2.21333 -8.3 0 0 0
3643	-2.21333 2.76667 -8.3 0 0 0
3644	-2.21333 3.32 -8.3 0 0 0
3645	-2.21333 3.87333 -8.3 0 0 0
3646	-2.21333 4.42667 -8.3 0 0 0
3647	-2.21333 4.98 -8.3 0 0 0
3648	-2.21333 5.53333 -8.3 0 0 0
3649	-2.21333 6.08667 -8.3 0 0 0
3650	-2.21333 6.64 -8.3 0 0 0
3651	-2.21333 7.19333 -8.3 0 0 0
3652	-1.66 -7.74667 -8.3 0 0 0
3653	-1.66 -7.19333 -8.3 0 0 0
3654	-1.66 -6.64 -8.3 0 0 0
3655	-1.66 -6.08667 -8.3 0 0 0
3656	-1.66 -5.53333 -8.3 0 0 0
3657	-1.66 -4.98 -8.3 0 0 0
3658	-1.66 -4.42667 -8.3 0 0 0
3659	-1.66 -3.87333 -8.3 0 0 0
3660	-1.66 -3.32 -8.3 0 0 0
3661	-1.66 -2.76667 -8.3 0 0 0
3662	-1.66 -2.21333 -8.3 0 0 0
3663	-1.66 -1.66 -8.3 0 0 0
3664	-1.66 -1.10667 -8.3 0 0 0
3665	-1.66 -0.553333 -8.3 0 0 0
3666	-1.66 0 -8.3 0 0 0
3667	-1.66 0.553333 -8.3 0 0 0
3668	-1.66 1.10667 -8.3 0 0 0
3669	-1.66 1.66 -8.3 0 0 0
3670	-1.66 2.21333 -8.3 0 0 0
3671	-1.66 2.76667 -8.3 0 0 0
3672	-1.66 3.32 -8.3 0 0 0
3673	-1.66 3.87333 -8.3 0 0 0
3674	-1.66 4.42667 -8.3 0 0 0
3675	-1.66 4.98 -8.3 0 0 0
3676	-1.66 5.53333 -8.3 0 0 0
3677	-1.66 6.08667 -8.3 0 0 0
3678	-1.66 6.64 -8.3 0 0 0
3679	-1.66 7.19333 -8.3 0 0 0
3680	-1.66 7.74667 -8.3 0 0 0
3681	-1.10667 -7.74667 -8.3 0 0 0
3682	-1.10667 -7.19333 -8.3 0 0 0
3683	-1.10667 -6.64 -8.3 0 0 0
3684	-1.10667 -6.08667 -8.3 0 0 0
3685	-1.10667 -5.53333 -8.3 0 0 0
